from_label,from_key,to_label,to_key,properties
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0047,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_STATUS""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0048,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_STATUS""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0050,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_STATUS""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0051,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_STATUS""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0052,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_STATUS""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0054,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_STATUS""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0055,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_STATUS""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0004,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_MESSAGE""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0006,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_MESSAGE""}"
Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0031,Object,PROC-.SP_TRANSFER_FUNDS,"{""variable"": ""P_MESSAGE""}"
